Order_Date,Country,City,Category,Sub_Category,Segment,Sales_Channel,Payment_Mode,Sales,Quantity,Discount,Profit
2023-11-04,Germany,Hamburg,Beauty,Fitness,Corporate,Online,Cash,1830.47,14,0.21,218.13
2022-02-19,France,Paris,Groceries,Chairs,Corporate,Online,Net Banking,4926.73,1,0.05,-774.93
2021-03-30,France,Lyon,Furniture,Snacks,Consumer,Online,Card,560.68,7,0.06,8.91
2024-11-01,India,Mumbai,Beauty,Phones,Consumer,Online,Net Banking,2730.23,14,0.12,437.25
2023-05-11,UAE,Sharjah,Groceries,Chairs,Consumer,Online,Cash,601.02,13,0.2,-56.36
2022-10-10,UK,Birmingham,Sports,Chairs,Home Office,Offline,Cash,2497.35,11,0.2,-323.01
2021-12-09,USA,Los Angeles,Beauty,Phones,Corporate,Offline,Card,2095.58,6,0.24,11.57
2024-12-06,Germany,Hamburg,Electronics,Shirts,Home Office,Online,Cash,1487.97,2,0.29,-151.7
2022-04-24,UK,Manchester,Electronics,Snacks,Home Office,Online,Net Banking,4265.64,10,0.27,738.15
2023-07-31,Canada,Toronto,Sports,Shirts,Corporate,Online,Net Banking,1962.87,13,0.26,453.76
2022-02-13,Germany,Munich,Sports,Shirts,Home Office,Offline,Net Banking,2573.35,11,0.21,228.11
2023-03-20,France,Lyon,Clothing,Chairs,Corporate,Offline,Cash,4090.23,2,0.02,901.83
2023-01-02,UAE,Abu Dhabi,Beauty,Shirts,Consumer,Online,Net Banking,2491.39,3,0.22,324.12
2024-09-23,Australia,Melbourne,Electronics,Shirts,Home Office,Offline,Card,3168.78,14,0.25,82.69
2022-10-20,UK,Manchester,Beauty,Fitness,Home Office,Offline,UPI,3091.26,6,0.08,158.21
2024-12-05,India,Bangalore,Electronics,Phones,Corporate,Online,Cash,1509.69,3,0.25,59.77
2024-06-14,UAE,Sharjah,Furniture,Chairs,Corporate,Offline,Net Banking,3878.43,11,0.19,1132.05
2023-03-12,Australia,Perth,Electronics,Snacks,Corporate,Online,UPI,2235.34,14,0.24,185.73
2022-07-11,France,Nice,Furniture,Phones,Consumer,Online,Net Banking,2434.79,9,0.03,219.84
2021-06-09,France,Lyon,Beauty,Chairs,Corporate,Offline,Card,1430.32,5,0.01,-170.77
2021-03-18,Australia,Sydney,Electronics,Fitness,Home Office,Online,UPI,994.91,12,0.16,268.55
2021-02-22,Germany,Hamburg,Groceries,Chairs,Home Office,Online,Card,3687.47,11,0.28,-688.2
2022-12-09,Germany,Berlin,Electronics,Shirts,Corporate,Offline,Net Banking,3787.79,8,0.15,580.55
2021-06-04,UAE,Abu Dhabi,Clothing,Shirts,Home Office,Offline,Cash,4541.37,6,0.03,853.88
2023-08-28,Canada,Vancouver,Furniture,Shirts,Corporate,Online,Cash,412.19,9,0.08,-63.04
2022-02-15,India,Mumbai,Sports,Chairs,Corporate,Offline,Card,1447.39,1,0.23,58.56
2021-10-10,UAE,Dubai,Furniture,Fitness,Corporate,Online,UPI,4256.78,2,0.17,602.2
2023-05-07,Canada,Toronto,Beauty,Phones,Corporate,Offline,UPI,3305.31,3,0.13,882.15
2021-03-11,USA,Los Angeles,Furniture,Fitness,Consumer,Offline,UPI,3736.53,1,0.06,359.05
2021-07-20,UK,Birmingham,Electronics,Fitness,Consumer,Online,Net Banking,3587.86,13,0.29,1395.84
2023-11-19,UK,London,Electronics,Fitness,Corporate,Offline,UPI,3883.78,8,0.0,897.13
2023-07-25,India,Bangalore,Electronics,Chairs,Consumer,Online,Card,939.35,10,0.05,107.18
2024-03-17,Germany,Berlin,Electronics,Snacks,Corporate,Online,Net Banking,4938.2,10,0.28,-128.08
2021-10-11,India,Mumbai,Beauty,Snacks,Home Office,Offline,Net Banking,3541.82,11,0.12,383.39
2022-03-03,Germany,Munich,Sports,Chairs,Corporate,Online,Card,550.88,1,0.23,130.08
2022-06-28,Germany,Berlin,Beauty,Fitness,Home Office,Online,UPI,4980.03,10,0.2,290.24
2022-10-05,Germany,Berlin,Beauty,Fitness,Consumer,Offline,Cash,1737.62,10,0.08,-86.18
2021-08-23,USA,Chicago,Furniture,Chairs,Home Office,Online,Net Banking,2094.12,10,0.09,797.41
2023-07-20,UAE,Sharjah,Beauty,Cosmetics,Consumer,Online,Card,2122.2,10,0.24,86.71
2021-04-25,India,Bangalore,Furniture,Shirts,Consumer,Offline,Net Banking,1465.73,4,0.2,120.12
2022-08-29,India,Mumbai,Furniture,Fitness,Home Office,Offline,Net Banking,3348.32,4,0.09,102.72
2024-09-26,Australia,Melbourne,Groceries,Snacks,Corporate,Online,Cash,3703.75,7,0.06,577.48
2022-11-08,USA,Los Angeles,Electronics,Cosmetics,Corporate,Online,Card,1679.26,10,0.02,-297.72
2024-12-10,India,Delhi,Groceries,Phones,Corporate,Online,UPI,2185.51,5,0.19,616.69
2024-01-13,USA,Los Angeles,Sports,Cosmetics,Home Office,Online,Net Banking,3269.39,12,0.23,-365.1
2023-05-08,Germany,Hamburg,Electronics,Fitness,Home Office,Offline,Cash,3064.8,6,0.26,-413.16
2021-07-16,Germany,Hamburg,Beauty,Shirts,Consumer,Online,Cash,2764.32,3,0.02,30.11
2023-08-14,Germany,Hamburg,Electronics,Snacks,Consumer,Offline,Cash,1604.8,13,0.0,521.54
2024-12-04,USA,New York,Groceries,Snacks,Corporate,Online,Card,1516.28,2,0.22,568.52
2024-07-23,Australia,Melbourne,Beauty,Fitness,Home Office,Online,Cash,2438.37,9,0.14,713.03
2023-02-04,India,Mumbai,Clothing,Cosmetics,Home Office,Online,Card,4373.09,13,0.08,126.28
2021-03-09,Australia,Sydney,Beauty,Phones,Consumer,Online,UPI,2289.03,8,0.21,882.44
2021-07-25,Canada,Montreal,Clothing,Chairs,Consumer,Offline,Card,2638.65,14,0.1,37.02
2022-04-16,Australia,Melbourne,Sports,Phones,Consumer,Offline,Net Banking,4734.25,13,0.04,1000.96
2021-04-22,India,Mumbai,Beauty,Snacks,Home Office,Offline,UPI,3847.32,8,0.15,360.46
2021-07-20,Australia,Sydney,Beauty,Chairs,Corporate,Offline,Cash,2673.97,1,0.17,824.53
2023-10-15,Canada,Montreal,Groceries,Phones,Consumer,Offline,Cash,4582.81,4,0.22,618.83
2022-12-29,France,Nice,Sports,Shirts,Home Office,Offline,Card,1376.97,9,0.11,285.2
2023-10-23,India,Delhi,Electronics,Phones,Home Office,Offline,Net Banking,1533.58,1,0.27,-51.17
2023-04-26,USA,New York,Electronics,Snacks,Consumer,Offline,Cash,4498.99,6,0.13,383.68
2024-10-12,Germany,Hamburg,Electronics,Shirts,Consumer,Offline,Cash,3705.8,12,0.19,1034.73
2023-09-28,UK,London,Sports,Fitness,Corporate,Online,UPI,511.61,4,0.21,11.26
2021-03-25,USA,Los Angeles,Electronics,Cosmetics,Home Office,Online,Card,1900.33,13,0.2,144.33
2023-01-13,India,Delhi,Clothing,Fitness,Home Office,Online,Card,198.54,14,0.29,52.93
2021-04-09,UAE,Sharjah,Groceries,Shirts,Consumer,Offline,UPI,4280.2,14,0.11,564.95
2023-02-08,Canada,Vancouver,Sports,Phones,Consumer,Offline,UPI,203.82,2,0.05,52.47
2022-08-23,UAE,Dubai,Beauty,Phones,Home Office,Offline,UPI,1271.23,6,0.07,306.61
2024-04-27,India,Delhi,Electronics,Phones,Home Office,Online,UPI,2454.97,10,0.17,536.38
2022-09-30,UK,London,Sports,Snacks,Home Office,Online,Card,3270.48,8,0.23,1092.34
2021-09-21,India,Bangalore,Beauty,Fitness,Home Office,Offline,Cash,3225.09,6,0.09,-273.91
2023-01-31,UK,Manchester,Sports,Chairs,Home Office,Offline,Net Banking,4694.56,6,0.21,1645.55
2023-05-02,France,Lyon,Groceries,Snacks,Corporate,Offline,Net Banking,4122.09,7,0.14,678.62
2023-03-01,Germany,Hamburg,Clothing,Fitness,Corporate,Offline,Net Banking,468.53,9,0.0,-85.73
2024-02-06,India,Delhi,Clothing,Chairs,Corporate,Online,Net Banking,4220.2,6,0.07,-799.52
2023-07-13,Germany,Berlin,Sports,Fitness,Corporate,Online,Cash,485.72,1,0.12,101.67
2022-01-20,Australia,Sydney,Clothing,Snacks,Home Office,Online,UPI,1192.59,11,0.14,280.5
2023-03-05,Australia,Perth,Electronics,Shirts,Home Office,Offline,UPI,4183.82,11,0.2,1136.77
2024-04-04,Australia,Perth,Sports,Snacks,Consumer,Offline,Card,175.56,6,0.15,23.32
2024-05-26,France,Nice,Groceries,Shirts,Home Office,Offline,Cash,1421.05,4,0.18,333.27
2021-03-16,Australia,Sydney,Clothing,Fitness,Home Office,Offline,UPI,533.39,6,0.14,4.31
2023-07-12,USA,New York,Beauty,Shirts,Home Office,Offline,Card,1300.21,13,0.15,-241.69
2021-06-20,Germany,Hamburg,Clothing,Cosmetics,Home Office,Offline,Card,2538.18,9,0.19,292.14
2022-07-25,Australia,Sydney,Electronics,Snacks,Corporate,Offline,Net Banking,4180.47,2,0.13,-386.61
2022-07-16,UAE,Abu Dhabi,Sports,Fitness,Consumer,Offline,UPI,4129.53,8,0.17,1082.07
2024-05-17,UK,London,Groceries,Snacks,Consumer,Offline,Card,1626.14,11,0.28,-73.14
2024-05-01,Germany,Berlin,Beauty,Cosmetics,Corporate,Online,Cash,1709.53,1,0.28,369.5
2023-08-22,UK,London,Clothing,Snacks,Home Office,Online,UPI,2411.99,10,0.28,56.14
2023-12-19,France,Lyon,Furniture,Cosmetics,Home Office,Online,UPI,753.66,7,0.18,-83.22
2023-12-27,Australia,Perth,Beauty,Fitness,Consumer,Online,Cash,1698.39,8,0.28,-51.54
2023-01-13,USA,Chicago,Groceries,Cosmetics,Corporate,Online,Card,3079.31,11,0.19,-52.77
2024-01-21,France,Paris,Furniture,Cosmetics,Home Office,Offline,Cash,3500.86,11,0.19,-650.36
2022-07-03,Australia,Sydney,Furniture,Phones,Corporate,Online,Cash,3401.07,13,0.23,-567.55
2024-08-05,UK,London,Furniture,Phones,Consumer,Offline,Net Banking,4611.92,14,0.08,1255.44
2021-12-05,Canada,Vancouver,Beauty,Chairs,Corporate,Offline,Cash,1443.83,9,0.06,-25.62
2021-06-17,Canada,Montreal,Groceries,Fitness,Consumer,Offline,Card,2065.92,9,0.16,425.36
2024-06-05,USA,Los Angeles,Furniture,Snacks,Home Office,Online,Cash,1470.9,14,0.11,349.54
2023-07-24,France,Lyon,Clothing,Snacks,Consumer,Online,Net Banking,3643.19,1,0.08,565.43
2024-04-08,Canada,Vancouver,Furniture,Snacks,Consumer,Online,Card,3920.87,13,0.28,-198.04
2024-02-21,UAE,Dubai,Groceries,Cosmetics,Corporate,Offline,UPI,2217.81,5,0.04,2.34
2022-06-14,UAE,Dubai,Groceries,Phones,Home Office,Online,Net Banking,375.13,2,0.27,96.46
2022-06-05,UAE,Dubai,Beauty,Chairs,Consumer,Offline,Net Banking,2947.26,3,0.11,562.02
2021-03-20,Germany,Berlin,Groceries,Snacks,Consumer,Offline,Card,3391.67,8,0.03,-578.45
2022-09-20,France,Lyon,Sports,Snacks,Home Office,Online,UPI,2115.38,8,0.12,-93.62
2022-11-26,Australia,Sydney,Furniture,Phones,Consumer,Offline,Cash,1570.38,5,0.09,-51.3
2024-04-30,UAE,Abu Dhabi,Beauty,Phones,Home Office,Offline,Card,4280.71,12,0.16,794.25
2023-04-10,France,Paris,Furniture,Snacks,Corporate,Online,Net Banking,3294.99,6,0.3,1078.41
2024-04-15,France,Lyon,Clothing,Phones,Home Office,Online,Cash,1854.96,11,0.15,722.9
2024-08-14,USA,New York,Furniture,Fitness,Consumer,Offline,Card,418.13,4,0.15,139.19
2022-12-21,Germany,Munich,Groceries,Shirts,Corporate,Offline,Net Banking,2916.33,9,0.22,926.5
2024-06-07,USA,New York,Sports,Phones,Home Office,Offline,UPI,821.38,10,0.14,-115.86
2021-07-02,India,Bangalore,Beauty,Cosmetics,Home Office,Offline,Card,4224.23,11,0.13,1002.26
2022-12-02,Germany,Berlin,Furniture,Fitness,Consumer,Online,UPI,4181.2,13,0.12,427.15
2023-01-16,USA,Los Angeles,Electronics,Snacks,Corporate,Online,UPI,1874.68,12,0.22,222.22
2022-07-30,India,Mumbai,Electronics,Snacks,Corporate,Offline,UPI,1528.23,12,0.24,40.86
2023-05-07,UK,Manchester,Electronics,Cosmetics,Consumer,Online,Cash,1511.0,13,0.03,335.88
2022-03-31,USA,Chicago,Furniture,Shirts,Consumer,Offline,UPI,4749.61,12,0.27,1167.6
2023-12-11,UK,London,Sports,Chairs,Consumer,Offline,Net Banking,3575.08,2,0.18,273.42
2021-10-28,Canada,Vancouver,Clothing,Phones,Home Office,Offline,Cash,1539.35,1,0.24,-79.9
2021-05-28,USA,Los Angeles,Clothing,Chairs,Consumer,Offline,Net Banking,2332.32,13,0.26,-64.45
2022-09-21,France,Paris,Furniture,Phones,Consumer,Offline,UPI,2582.9,3,0.18,294.46
2022-06-16,Australia,Melbourne,Groceries,Chairs,Corporate,Offline,Net Banking,561.11,14,0.17,174.73
2021-04-07,India,Delhi,Beauty,Chairs,Corporate,Offline,Net Banking,4448.34,10,0.21,-776.38
2021-10-25,Australia,Sydney,Beauty,Snacks,Corporate,Offline,Net Banking,4468.57,1,0.22,963.75
2021-05-17,USA,Chicago,Beauty,Cosmetics,Consumer,Online,Card,2080.79,11,0.14,-173.57
2023-05-10,UK,Birmingham,Beauty,Phones,Consumer,Online,Card,3026.56,12,0.17,412.17
2021-02-18,USA,Los Angeles,Sports,Fitness,Consumer,Offline,Cash,3949.37,7,0.23,1563.32
2024-02-02,UK,Manchester,Clothing,Chairs,Consumer,Offline,UPI,3561.24,2,0.09,-443.49
2024-12-26,USA,New York,Groceries,Cosmetics,Corporate,Offline,UPI,139.81,11,0.18,38.89
2022-01-08,France,Nice,Groceries,Snacks,Consumer,Online,Net Banking,3529.57,12,0.05,967.43
2022-03-12,Canada,Montreal,Furniture,Fitness,Consumer,Online,Card,1350.08,8,0.24,161.58
2021-03-19,UAE,Dubai,Sports,Fitness,Corporate,Offline,Card,3197.38,7,0.17,-612.5
2022-09-26,UAE,Dubai,Electronics,Chairs,Consumer,Online,Cash,3183.02,14,0.04,114.15
2024-12-04,Australia,Melbourne,Sports,Shirts,Home Office,Online,Card,4332.17,7,0.01,281.87
2022-02-14,India,Bangalore,Beauty,Shirts,Consumer,Offline,UPI,2474.42,5,0.13,200.61
2022-01-13,Australia,Perth,Clothing,Chairs,Corporate,Offline,Card,1982.7,1,0.26,-366.36
2024-04-30,UK,London,Sports,Phones,Home Office,Offline,Card,202.36,1,0.15,-31.24
2021-09-18,France,Lyon,Beauty,Cosmetics,Consumer,Offline,UPI,431.17,8,0.16,0.04
2021-08-12,Germany,Berlin,Furniture,Shirts,Corporate,Offline,Cash,3184.7,6,0.14,-129.03
2024-06-26,India,Bangalore,Beauty,Shirts,Home Office,Online,Cash,1252.7,5,0.07,171.92
2024-12-02,USA,Chicago,Groceries,Chairs,Consumer,Offline,Net Banking,1569.52,10,0.03,39.15
2023-06-23,Australia,Perth,Beauty,Chairs,Home Office,Online,Cash,3282.87,8,0.12,-364.76
2021-09-23,USA,Chicago,Sports,Shirts,Consumer,Online,Card,2515.03,7,0.28,182.67
2024-10-12,India,Bangalore,Sports,Phones,Corporate,Online,Net Banking,4794.8,11,0.05,1526.55
2022-06-22,France,Lyon,Sports,Fitness,Home Office,Online,Card,2958.13,2,0.06,-318.03
2024-09-28,UK,London,Electronics,Shirts,Corporate,Offline,Net Banking,561.87,9,0.23,38.1
2023-05-10,France,Nice,Clothing,Chairs,Home Office,Offline,UPI,114.7,2,0.17,-10.98
2023-03-01,USA,Chicago,Beauty,Shirts,Corporate,Online,UPI,1988.47,2,0.24,354.99
2024-03-03,Canada,Toronto,Furniture,Fitness,Consumer,Online,UPI,1671.43,5,0.15,1.63
2024-08-23,UAE,Abu Dhabi,Furniture,Phones,Home Office,Online,Cash,1722.74,2,0.07,292.89
2023-04-04,Canada,Toronto,Beauty,Fitness,Consumer,Online,Card,3061.99,4,0.15,497.53
2021-12-29,USA,Chicago,Groceries,Shirts,Consumer,Offline,Net Banking,4968.51,1,0.22,1866.29
2023-07-09,UK,Birmingham,Groceries,Fitness,Corporate,Online,UPI,4614.06,13,0.27,366.53
2022-11-22,Australia,Perth,Electronics,Snacks,Home Office,Online,Cash,2222.01,10,0.17,-206.81
2022-10-14,France,Paris,Clothing,Chairs,Corporate,Offline,Card,3827.68,13,0.06,809.4
2023-01-17,UAE,Dubai,Groceries,Shirts,Corporate,Online,Cash,1937.27,7,0.18,-212.8
2022-03-22,Germany,Berlin,Clothing,Shirts,Corporate,Offline,Card,393.05,5,0.13,-62.52
2022-10-06,Australia,Sydney,Clothing,Cosmetics,Corporate,Online,Cash,4496.27,10,0.07,350.0
2022-07-18,Canada,Vancouver,Groceries,Cosmetics,Consumer,Online,Card,692.47,5,0.25,103.3
2023-11-11,India,Bangalore,Groceries,Shirts,Consumer,Offline,Net Banking,3242.25,7,0.08,-30.46
2022-08-22,France,Paris,Electronics,Fitness,Consumer,Online,Card,4721.14,8,0.29,1544.81
2021-11-27,UK,London,Electronics,Shirts,Home Office,Offline,UPI,4979.45,10,0.16,-465.78
2021-01-28,India,Bangalore,Groceries,Chairs,Home Office,Offline,UPI,4219.95,8,0.24,511.09
2024-03-25,UAE,Dubai,Sports,Chairs,Home Office,Online,Net Banking,3387.2,3,0.17,112.88
2022-05-04,India,Delhi,Sports,Cosmetics,Consumer,Online,Net Banking,1609.73,9,0.08,98.33
2023-03-19,Australia,Melbourne,Beauty,Snacks,Corporate,Online,Cash,1634.65,7,0.18,-306.58
2023-07-06,USA,Chicago,Groceries,Fitness,Corporate,Offline,Card,2331.65,10,0.26,-343.05
2021-01-29,Canada,Toronto,Groceries,Fitness,Home Office,Online,UPI,3462.13,7,0.28,616.72
2023-03-08,Germany,Berlin,Groceries,Snacks,Corporate,Online,UPI,4679.82,6,0.18,543.92
2021-10-14,Canada,Toronto,Groceries,Snacks,Consumer,Online,Cash,1716.86,6,0.16,155.79
2024-07-09,Australia,Melbourne,Groceries,Cosmetics,Corporate,Offline,Cash,1211.93,4,0.06,390.8
2024-02-27,India,Delhi,Clothing,Snacks,Consumer,Offline,Cash,4740.51,11,0.07,-162.47
2022-03-06,Germany,Munich,Groceries,Chairs,Corporate,Online,Card,897.35,7,0.04,-18.61
2022-06-17,Australia,Sydney,Clothing,Shirts,Home Office,Online,Cash,1554.79,9,0.03,420.27
2021-10-23,Canada,Toronto,Electronics,Shirts,Home Office,Offline,Card,2058.46,7,0.24,80.32
2024-09-26,UAE,Abu Dhabi,Furniture,Cosmetics,Home Office,Online,Card,2253.32,10,0.19,322.64
2021-02-23,UK,Manchester,Sports,Chairs,Consumer,Online,Card,3372.19,9,0.2,1271.04
2023-03-29,UK,Manchester,Sports,Shirts,Consumer,Online,UPI,240.53,8,0.06,95.52
2023-03-10,Germany,Hamburg,Sports,Snacks,Home Office,Online,UPI,2351.02,9,0.21,106.21
2021-05-23,UK,London,Furniture,Phones,Corporate,Online,UPI,4608.25,6,0.01,1100.18
2022-03-12,Germany,Hamburg,Beauty,Phones,Corporate,Offline,Card,2230.32,9,0.02,388.05
2024-12-21,UK,Manchester,Clothing,Shirts,Corporate,Offline,Cash,2863.37,5,0.28,-548.53
2022-06-09,Germany,Munich,Beauty,Shirts,Corporate,Online,UPI,3231.49,8,0.27,29.32
2024-01-05,Germany,Hamburg,Groceries,Shirts,Consumer,Offline,Card,920.24,1,0.22,-144.55
2023-05-25,France,Paris,Clothing,Snacks,Consumer,Offline,Net Banking,4685.11,7,0.12,378.44
2022-05-02,France,Lyon,Electronics,Phones,Home Office,Offline,UPI,966.72,2,0.26,-180.15
2022-03-02,France,Paris,Sports,Shirts,Home Office,Online,UPI,3867.35,9,0.23,249.14
2021-12-07,France,Paris,Furniture,Snacks,Home Office,Online,Cash,4933.95,11,0.15,1454.75
2022-07-05,Germany,Berlin,Clothing,Phones,Corporate,Offline,Net Banking,3868.68,8,0.14,247.64
2021-02-14,UK,Birmingham,Groceries,Phones,Home Office,Offline,Cash,1189.3,2,0.1,71.63
2023-10-20,India,Bangalore,Beauty,Snacks,Consumer,Offline,UPI,2193.47,14,0.01,399.2
2021-05-18,UK,London,Groceries,Cosmetics,Consumer,Online,Net Banking,2274.59,14,0.1,-226.29
2021-10-28,France,Paris,Sports,Snacks,Home Office,Online,Net Banking,4714.04,5,0.17,-863.88
2024-09-30,Germany,Hamburg,Electronics,Cosmetics,Corporate,Offline,Net Banking,2876.15,7,0.04,565.6
2023-01-25,France,Nice,Furniture,Phones,Consumer,Offline,Card,4779.88,6,0.22,846.31
2021-01-14,UAE,Sharjah,Beauty,Snacks,Consumer,Offline,Card,317.26,1,0.26,123.15
2021-01-09,Germany,Berlin,Electronics,Chairs,Corporate,Online,Card,1688.07,2,0.1,-313.87
2024-02-16,Canada,Vancouver,Clothing,Snacks,Consumer,Offline,Net Banking,511.49,14,0.06,-71.75
2024-04-02,India,Bangalore,Beauty,Shirts,Home Office,Offline,Card,529.14,9,0.27,-28.55
2022-10-31,Australia,Melbourne,Electronics,Cosmetics,Corporate,Online,UPI,2602.94,2,0.09,894.66
2024-09-19,India,Bangalore,Electronics,Shirts,Consumer,Online,Card,1966.86,11,0.01,495.43
2021-10-14,Australia,Melbourne,Sports,Snacks,Home Office,Online,UPI,1149.46,14,0.03,11.29
2024-08-14,Canada,Vancouver,Beauty,Fitness,Consumer,Online,Cash,1942.26,14,0.03,320.71
2024-01-21,USA,Chicago,Clothing,Snacks,Corporate,Online,Card,449.37,9,0.06,-36.98
2024-11-06,Australia,Sydney,Clothing,Snacks,Consumer,Offline,UPI,1267.33,7,0.14,315.81
2023-05-08,Canada,Toronto,Clothing,Fitness,Corporate,Online,UPI,3360.01,6,0.17,-372.02
2024-12-21,Canada,Toronto,Sports,Fitness,Corporate,Online,Net Banking,650.63,1,0.05,53.66
2023-06-11,USA,New York,Electronics,Phones,Home Office,Online,Cash,1903.46,11,0.01,145.57
2023-11-11,UAE,Abu Dhabi,Beauty,Chairs,Home Office,Offline,UPI,840.64,9,0.24,243.78
2024-12-05,Australia,Melbourne,Groceries,Fitness,Corporate,Online,Card,1829.27,7,0.18,188.33
2023-09-12,UK,London,Beauty,Shirts,Corporate,Offline,Net Banking,2076.42,12,0.16,194.36
2021-02-13,UK,Manchester,Clothing,Snacks,Corporate,Offline,Cash,1225.81,13,0.13,-49.03
2022-08-27,India,Bangalore,Clothing,Phones,Corporate,Offline,Cash,2290.99,7,0.24,-289.63
2023-03-16,USA,Chicago,Beauty,Phones,Corporate,Online,Card,1922.07,7,0.11,743.2
2023-11-15,France,Paris,Furniture,Cosmetics,Home Office,Offline,Net Banking,3686.26,11,0.19,-518.34
2021-09-01,Australia,Sydney,Electronics,Cosmetics,Consumer,Offline,Cash,548.25,3,0.0,110.1
2024-12-20,India,Mumbai,Furniture,Snacks,Consumer,Online,Net Banking,2991.19,3,0.0,-459.57
2024-11-07,UAE,Dubai,Sports,Cosmetics,Home Office,Online,Card,2564.73,2,0.2,515.32
2023-08-06,USA,Los Angeles,Sports,Chairs,Consumer,Online,Net Banking,1764.06,13,0.16,-262.92
2023-12-09,France,Lyon,Sports,Fitness,Home Office,Online,Cash,4899.85,2,0.05,-937.75
2024-11-11,UK,London,Groceries,Fitness,Home Office,Online,Cash,1809.24,8,0.24,-302.57
2024-09-28,UK,Manchester,Clothing,Fitness,Consumer,Offline,Net Banking,4128.25,4,0.07,1056.77
2021-01-08,USA,Los Angeles,Furniture,Phones,Home Office,Offline,Card,1080.46,7,0.18,228.29
2021-06-13,Canada,Toronto,Groceries,Phones,Consumer,Online,Cash,4755.64,1,0.27,-523.53
2022-09-16,France,Lyon,Clothing,Chairs,Consumer,Online,Net Banking,145.43,11,0.05,29.56
2021-10-15,India,Bangalore,Sports,Chairs,Corporate,Offline,Cash,2790.47,7,0.25,-298.78
2024-01-17,UK,Birmingham,Groceries,Chairs,Corporate,Offline,UPI,2970.43,1,0.2,-543.68
2024-04-08,UK,Manchester,Electronics,Shirts,Consumer,Online,Net Banking,4357.24,5,0.09,986.87
2021-02-10,USA,New York,Electronics,Chairs,Home Office,Offline,Cash,4324.62,13,0.08,-23.6
2022-05-28,Germany,Hamburg,Clothing,Phones,Consumer,Offline,Net Banking,3971.04,9,0.3,1283.9
2021-02-02,USA,Los Angeles,Groceries,Cosmetics,Corporate,Offline,UPI,2082.86,3,0.13,81.05
2024-01-05,Germany,Berlin,Groceries,Shirts,Home Office,Offline,Card,4674.14,6,0.26,799.55
2021-09-29,India,Mumbai,Sports,Chairs,Home Office,Online,Net Banking,3914.73,9,0.11,141.42
2024-11-29,UK,London,Beauty,Fitness,Corporate,Online,Card,4490.17,10,0.07,-856.26
2023-06-17,UK,London,Clothing,Shirts,Consumer,Online,Card,2068.3,4,0.09,824.5
2022-11-28,Canada,Vancouver,Electronics,Cosmetics,Home Office,Online,Net Banking,450.68,10,0.04,-20.29
2024-02-12,Australia,Sydney,Groceries,Cosmetics,Corporate,Offline,Card,3637.06,6,0.21,966.59
2024-08-27,India,Mumbai,Clothing,Fitness,Home Office,Online,Card,3060.38,2,0.06,-349.26
2024-02-25,UK,Manchester,Sports,Chairs,Consumer,Offline,Cash,4333.6,9,0.07,1044.05
2024-12-29,Australia,Perth,Clothing,Snacks,Home Office,Offline,Cash,4065.01,8,0.23,1266.47
2023-07-15,UK,Birmingham,Beauty,Cosmetics,Home Office,Offline,Cash,4719.47,9,0.06,-301.48
2024-10-28,Australia,Sydney,Groceries,Cosmetics,Consumer,Offline,Net Banking,4877.69,14,0.05,-413.14
2021-11-08,India,Mumbai,Beauty,Cosmetics,Corporate,Online,Net Banking,1074.54,12,0.03,-136.79
2021-01-07,USA,Chicago,Furniture,Shirts,Consumer,Offline,UPI,857.69,12,0.1,212.1
2021-04-28,UAE,Sharjah,Clothing,Cosmetics,Corporate,Online,Net Banking,538.95,10,0.01,113.3
2023-12-09,India,Bangalore,Electronics,Cosmetics,Home Office,Offline,Card,3210.09,1,0.02,-625.14
2021-06-14,Germany,Munich,Groceries,Snacks,Corporate,Online,UPI,2540.52,5,0.05,595.23
2023-06-21,UK,Birmingham,Electronics,Chairs,Home Office,Offline,Cash,4275.55,5,0.11,-206.52
2022-12-27,Germany,Munich,Groceries,Phones,Consumer,Offline,Cash,510.84,13,0.1,124.13
2022-02-28,Canada,Toronto,Groceries,Cosmetics,Corporate,Offline,Cash,4588.78,12,0.01,585.67
2023-05-25,Canada,Montreal,Furniture,Snacks,Home Office,Offline,Card,4516.71,3,0.12,-108.77
2021-04-20,UAE,Abu Dhabi,Groceries,Snacks,Home Office,Offline,Cash,4367.68,3,0.24,472.97
2021-03-04,Canada,Toronto,Clothing,Phones,Consumer,Online,Cash,4437.81,13,0.14,1497.34
2021-07-08,India,Bangalore,Sports,Cosmetics,Consumer,Online,Card,2367.24,3,0.03,77.38
2024-05-26,Canada,Toronto,Beauty,Shirts,Home Office,Offline,Cash,3350.91,1,0.22,1061.45
2023-04-21,France,Lyon,Sports,Shirts,Home Office,Offline,UPI,124.2,5,0.26,9.96
2023-09-27,India,Bangalore,Groceries,Chairs,Corporate,Offline,UPI,4925.77,4,0.03,277.15
2023-04-08,Germany,Hamburg,Groceries,Snacks,Home Office,Offline,UPI,4905.42,2,0.11,622.49
2021-02-05,Australia,Perth,Groceries,Chairs,Home Office,Online,Net Banking,2162.06,9,0.02,214.26
2022-07-11,Germany,Munich,Beauty,Cosmetics,Consumer,Offline,Net Banking,2018.43,4,0.17,-271.78
2022-07-18,UAE,Abu Dhabi,Groceries,Snacks,Corporate,Online,Cash,696.17,5,0.03,43.02
2021-06-12,India,Delhi,Sports,Chairs,Consumer,Offline,Cash,2063.78,1,0.11,-271.21
